full_text,cleaning,case_folding,tokenize,filtering/stopword removal,stemming_data
"Oposisi Itu Penting dan Sama-Sama Terhormat. Sayangnya Tidak Semua Tahan Untuk Menjadi Oposisi, Seperti Pak Prabowo. Pak Prabowo Tidak Tahan Untuk Menjadi Oposisi. Beliau Sendiri Menyampaikan Bahwa Tidak Berada di Kekuasaan Membuat Tidak Bisa Berbisnis.  #DebatCapres #AMINUngggul https://t.co/75C1BoJyow",Oposisi Itu Penting dan SamaSama Terhormat Sayangnya Tidak Semua Tahan Untuk Menjadi Oposisi Seperti Pak Prabowo Pak Prabowo Tidak Tahan Untuk Menjadi Oposisi Beliau Sendiri Menyampaikan Bahwa Tidak Berada di Kekuasaan Membuat Tidak Bisa Berbisnis  DebatCapres AMINUngggul httpstcoCBoJyow,oposisi itu penting dan samasama terhormat sayangnya tidak semua tahan untuk menjadi oposisi seperti pak prabowo pak prabowo tidak tahan untuk menjadi oposisi beliau sendiri menyampaikan bahwa tidak berada di kekuasaan membuat tidak bisa berbisnis  debatcapres aminungggul httpstcocbojyow,"['oposisi', 'itu', 'penting', 'dan', 'samasama', 'terhormat', 'sayangnya', 'tidak', 'semua', 'tahan', 'untuk', 'menjadi', 'oposisi', 'seperti', 'pak', 'prabowo', 'pak', 'prabowo', 'tidak', 'tahan', 'untuk', 'menjadi', 'oposisi', 'beliau', 'sendiri', 'menyampaikan', 'bahwa', 'tidak', 'berada', 'di', 'kekuasaan', 'membuat', 'tidak', 'bisa', 'berbisnis', 'debatcapres', 'aminungggul', 'httpstcocbojyow']","['oposisi', 'samasama', 'terhormat', 'sayangnya', 'tahan', 'oposisi', 'prabowo', 'prabowo', 'tahan', 'oposisi', 'beliau', 'kekuasaan', 'berbisnis', 'debatcapres', 'aminungggul', 'httpstcocbojyow']",oposisi samasama hormat sayang tahan oposisi prabowo prabowo tahan oposisi beliau kuasa bisnis debatcapres aminungggul httpstcocbojyow
@Everyday_Indah Debat capres apa acara roasting sih semalam tuh *eh,EverydayIndah Debat capres apa acara roasting sih semalam tuh eh,everydayindah debat capres apa acara roasting sih semalam tuh eh,"['everydayindah', 'debat', 'capres', 'apa', 'acara', 'roasting', 'sih', 'semalam', 'tuh', 'eh']","['everydayindah', 'debat', 'capres', 'acara', 'roasting', 'sih', 'semalam', 'tuh', 'eh']",everydayindah debat capres acara roasting sih malam tuh eh
these debat capres meme is so hilarious 😭 i cackled and shi,these debat capres meme is so hilarious  i cackled and shi,these debat capres meme is so hilarious  i cackled and shi,"['these', 'debat', 'capres', 'meme', 'is', 'so', 'hilarious', 'i', 'cackled', 'and', 'shi']","['these', 'debat', 'capres', 'meme', 'is', 'so', 'hilarious', 'i', 'cackled', 'and', 'shi']",these debat capres meme is so hilarious i cackled and shi
"@anismatta Anda ini nonton debat capres, atau video pak prab ngopi2 sama influencer si?",anismatta Anda ini nonton debat capres atau video pak prab ngopi sama influencer si,anismatta anda ini nonton debat capres atau video pak prab ngopi sama influencer si,"['anismatta', 'anda', 'ini', 'nonton', 'debat', 'capres', 'atau', 'video', 'pak', 'prab', 'ngopi', 'sama', 'influencer', 'si']","['anismatta', 'nonton', 'debat', 'capres', 'video', 'prab', 'ngopi', 'influencer', 'si']",anismatta nonton debat capres video prab ngopi influencer si
"Twitter rameee cuitan ttg debat capres semalam. Nah, gw penikmat dari debat semalam dan akan menjadi sarapan pagi di ruang makan dosen. Wkwkwkwk selamat pagiiiii, hati aman? 🙋🏻‍♀️",Twitter rameee cuitan ttg debat capres semalam Nah gw penikmat dari debat semalam dan akan menjadi sarapan pagi di ruang makan dosen Wkwkwkwk selamat pagiiiii hati aman ,twitter rameee cuitan ttg debat capres semalam nah gw penikmat dari debat semalam dan akan menjadi sarapan pagi di ruang makan dosen wkwkwkwk selamat pagiiiii hati aman ,"['twitter', 'rameee', 'cuitan', 'ttg', 'debat', 'capres', 'semalam', 'nah', 'gw', 'penikmat', 'dari', 'debat', 'semalam', 'dan', 'akan', 'menjadi', 'sarapan', 'pagi', 'di', 'ruang', 'makan', 'dosen', 'wkwkwkwk', 'selamat', 'pagiiiii', 'hati', 'aman']","['twitter', 'rameee', 'cuitan', 'ttg', 'debat', 'capres', 'semalam', 'gw', 'penikmat', 'debat', 'semalam', 'sarapan', 'pagi', 'ruang', 'makan', 'dosen', 'wkwkwkwk', 'selamat', 'pagiiiii', 'hati', 'aman']",twitter rameee cuit ttg debat capres malam gw nikmat debat malam sarap pagi ruang makan dosen wkwkwkwk selamat pagiiiii hati aman
"Tolong rekap debat capres dong, gw males ntn fullnya 🫠",Tolong rekap debat capres dong gw males ntn fullnya ,tolong rekap debat capres dong gw males ntn fullnya ,"['tolong', 'rekap', 'debat', 'capres', 'dong', 'gw', 'males', 'ntn', 'fullnya']","['tolong', 'rekap', 'debat', 'capres', 'gw', 'males', 'ntn', 'fullnya']",tolong rekap debat capres gw males ntn fullnya
Gw lupa kalau td malem ada debat capres. Jam 8 gw udah tdr gara2 kecapean wkwkwk,Gw lupa kalau td malem ada debat capres Jam  gw udah tdr gara kecapean wkwkwk,gw lupa kalau td malem ada debat capres jam  gw udah tdr gara kecapean wkwkwk,"['gw', 'lupa', 'kalau', 'td', 'malem', 'ada', 'debat', 'capres', 'jam', 'gw', 'udah', 'tdr', 'gara', 'kecapean', 'wkwkwk']","['gw', 'lupa', 'td', 'malem', 'debat', 'capres', 'jam', 'gw', 'udah', 'tdr', 'gara', 'kecapean', 'wkwkwk']",gw lupa td malem debat capres jam gw udah tdr gara cape wkwkwk
debat capres kalah trending mbe emyu,debat capres kalah trending mbe emyu,debat capres kalah trending mbe emyu,"['debat', 'capres', 'kalah', 'trending', 'mbe', 'emyu']","['debat', 'capres', 'kalah', 'trending', 'mbe', 'emyu']",debat capres kalah trending mbe emyu
rewatch debat capres 2019 kah bang,rewatch debat capres  kah bang,rewatch debat capres  kah bang,"['rewatch', 'debat', 'capres', 'kah', 'bang']","['rewatch', 'debat', 'capres', 'kah', 'bang']",rewatch debat capres kah bang
Anies Baswedan mengaku tak pernah membayangkan dirinya menjadi peserta debat capres Pilpres 2024. Diketahui Calon presiden (capres) nomor urut 1 tersebut pernah menjadi moderator debat capres.  https://t.co/o41KBkaUVS,Anies Baswedan mengaku tak pernah membayangkan dirinya menjadi peserta debat capres Pilpres  Diketahui Calon presiden capres nomor urut  tersebut pernah menjadi moderator debat capres  httpstcooKBkaUVS,anies baswedan mengaku tak pernah membayangkan dirinya menjadi peserta debat capres pilpres  diketahui calon presiden capres nomor urut  tersebut pernah menjadi moderator debat capres  httpstcookbkauvs,"['anies', 'baswedan', 'mengaku', 'tak', 'pernah', 'membayangkan', 'dirinya', 'menjadi', 'peserta', 'debat', 'capres', 'pilpres', 'diketahui', 'calon', 'presiden', 'capres', 'nomor', 'urut', 'tersebut', 'pernah', 'menjadi', 'moderator', 'debat', 'capres', 'httpstcookbkauvs']","['anies', 'baswedan', 'mengaku', 'membayangkan', 'peserta', 'debat', 'capres', 'pilpres', 'calon', 'presiden', 'capres', 'nomor', 'urut', 'moderator', 'debat', 'capres', 'httpstcookbkauvs']",anies baswedan aku bayang serta debat capres pilpres calon presiden capres nomor urut moderator debat capres httpstcookbkauvs
Momen @aniesbaswedan Anies Baswedan menjawab 'serangan' capres 2 secara elegan 👍❤️  #DebatCapres #AMINAjaDulu  #AniesMuhaimin2024 https://t.co/hpFUzQ3GMN,Momen aniesbaswedan Anies Baswedan menjawab serangan capres  secara elegan   DebatCapres AMINAjaDulu  AniesMuhaimin httpstcohpFUzQGMN,momen aniesbaswedan anies baswedan menjawab serangan capres  secara elegan   debatcapres aminajadulu  aniesmuhaimin httpstcohpfuzqgmn,"['momen', 'aniesbaswedan', 'anies', 'baswedan', 'menjawab', 'serangan', 'capres', 'secara', 'elegan', 'debatcapres', 'aminajadulu', 'aniesmuhaimin', 'httpstcohpfuzqgmn']","['momen', 'aniesbaswedan', 'anies', 'baswedan', 'serangan', 'capres', 'elegan', 'debatcapres', 'aminajadulu', 'aniesmuhaimin', 'httpstcohpfuzqgmn']",momen aniesbaswedan anies baswedan serang capres elegan debatcapres aminajadulu aniesmuhaimin httpstcohpfuzqgmn
Debat capres tadi malam isinya saling sindir tapi respect buat pak prabowo yang dengan rendah hati menanggapi berbagai pertanyaan paslon lain #TwitRPGM #MaulidanIsbar #AllIn02 #RakyatPrabowoGibranMilennialz #RPGM #GibranDatangDebat,Debat capres tadi malam isinya saling sindir tapi respect buat pak prabowo yang dengan rendah hati menanggapi berbagai pertanyaan paslon lain TwitRPGM MaulidanIsbar AllIn RakyatPrabowoGibranMilennialz RPGM GibranDatangDebat,debat capres tadi malam isinya saling sindir tapi respect buat pak prabowo yang dengan rendah hati menanggapi berbagai pertanyaan paslon lain twitrpgm maulidanisbar allin rakyatprabowogibranmilennialz rpgm gibrandatangdebat,"['debat', 'capres', 'tadi', 'malam', 'isinya', 'saling', 'sindir', 'tapi', 'respect', 'buat', 'pak', 'prabowo', 'yang', 'dengan', 'rendah', 'hati', 'menanggapi', 'berbagai', 'pertanyaan', 'paslon', 'lain', 'twitrpgm', 'maulidanisbar', 'allin', 'rakyatprabowogibranmilennialz', 'rpgm', 'gibrandatangdebat']","['debat', 'capres', 'malam', 'isinya', 'sindir', 'respect', 'prabowo', 'rendah', 'hati', 'menanggapi', 'paslon', 'twitrpgm', 'maulidanisbar', 'allin', 'rakyatprabowogibranmilennialz', 'rpgm', 'gibrandatangdebat']",debat capres malam isi sindir respect prabowo rendah hati tanggap paslon twitrpgm maulidanisbar allin rakyatprabowogibranmilennialz rpgm gibrandatangdebat
Indo fans who watched Fall Out Boy last night: *langsung cek update debat capres* 🤣,Indo fans who watched Fall Out Boy last night langsung cek update debat capres ,indo fans who watched fall out boy last night langsung cek update debat capres ,"['indo', 'fans', 'who', 'watched', 'fall', 'out', 'boy', 'last', 'night', 'langsung', 'cek', 'update', 'debat', 'capres']","['indo', 'fans', 'who', 'watched', 'fall', 'out', 'boy', 'last', 'night', 'langsung', 'cek', 'update', 'debat', 'capres']",indo fans who watched fall out boy last night langsung cek update debat capres
"Soal UU IKN : inilah salah satu contoh produk hukum yang tidak melalui proses dialog yang lengkap, sehingga dialognya dilakukan sudah jadi UU, siapapun yg kritis dianggap oposisi, siapapun yang pro dianggap pro pemerintah  Ini negara hukum, bukan negara kekuasaan  #DebatCapres https://t.co/usepiyvJm0",Soal UU IKN  inilah salah satu contoh produk hukum yang tidak melalui proses dialog yang lengkap sehingga dialognya dilakukan sudah jadi UU siapapun yg kritis dianggap oposisi siapapun yang pro dianggap pro pemerintah  Ini negara hukum bukan negara kekuasaan  DebatCapres httpstcousepiyvJm,soal uu ikn  inilah salah satu contoh produk hukum yang tidak melalui proses dialog yang lengkap sehingga dialognya dilakukan sudah jadi uu siapapun yg kritis dianggap oposisi siapapun yang pro dianggap pro pemerintah  ini negara hukum bukan negara kekuasaan  debatcapres httpstcousepiyvjm,"['soal', 'uu', 'ikn', 'inilah', 'salah', 'satu', 'contoh', 'produk', 'hukum', 'yang', 'tidak', 'melalui', 'proses', 'dialog', 'yang', 'lengkap', 'sehingga', 'dialognya', 'dilakukan', 'sudah', 'jadi', 'uu', 'siapapun', 'yg', 'kritis', 'dianggap', 'oposisi', 'siapapun', 'yang', 'pro', 'dianggap', 'pro', 'pemerintah', 'ini', 'negara', 'hukum', 'bukan', 'negara', 'kekuasaan', 'debatcapres', 'httpstcousepiyvjm']","['uu', 'ikn', 'salah', 'contoh', 'produk', 'hukum', 'proses', 'dialog', 'lengkap', 'dialognya', 'uu', 'yg', 'kritis', 'dianggap', 'oposisi', 'pro', 'dianggap', 'pro', 'pemerintah', 'negara', 'hukum', 'negara', 'kekuasaan', 'debatcapres', 'httpstcousepiyvjm']",uu ikn salah contoh produk hukum proses dialog lengkap dialog uu yg kritis anggap oposisi pro anggap pro perintah negara hukum negara kuasa debatcapres httpstcousepiyvjm
"@Buyung__ Acara debat selain untuk penyampaian gagasan juga untuk menunjukkan sisi lemah kandidat lain. Coba googling saja debat capres di Amerika Serikat (negara yg mengklaim diri paling demokratis) malah lebih edan"" lg materi debatnya dan tidak ada yg merasa tidak nyaman dgn itu""",Buyung Acara debat selain untuk penyampaian gagasan juga untuk menunjukkan sisi lemah kandidat lain Coba googling saja debat capres di Amerika Serikat negara yg mengklaim diri paling demokratis malah lebih edan lg materi debatnya dan tidak ada yg merasa tidak nyaman dgn itu,buyung acara debat selain untuk penyampaian gagasan juga untuk menunjukkan sisi lemah kandidat lain coba googling saja debat capres di amerika serikat negara yg mengklaim diri paling demokratis malah lebih edan lg materi debatnya dan tidak ada yg merasa tidak nyaman dgn itu,"['buyung', 'acara', 'debat', 'selain', 'untuk', 'penyampaian', 'gagasan', 'juga', 'untuk', 'menunjukkan', 'sisi', 'lemah', 'kandidat', 'lain', 'coba', 'googling', 'saja', 'debat', 'capres', 'di', 'amerika', 'serikat', 'negara', 'yg', 'mengklaim', 'diri', 'paling', 'demokratis', 'malah', 'lebih', 'edan', 'lg', 'materi', 'debatnya', 'dan', 'tidak', 'ada', 'yg', 'merasa', 'tidak', 'nyaman', 'dgn', 'itu']","['buyung', 'acara', 'debat', 'penyampaian', 'gagasan', 'sisi', 'lemah', 'kandidat', 'coba', 'googling', 'debat', 'capres', 'amerika', 'serikat', 'negara', 'yg', 'mengklaim', 'demokratis', 'edan', 'lg', 'materi', 'debatnya', 'yg', 'nyaman', 'dgn']",buyung acara debat sampai gagas sisi lemah kandidat coba googling debat capres amerika serikat negara yg klaim demokratis edan lg materi debat yg nyaman dgn
"Setelah debat capres, waktunya buzzer-buzzer bekerja.",Setelah debat capres waktunya buzzerbuzzer bekerja,setelah debat capres waktunya buzzerbuzzer bekerja,"['setelah', 'debat', 'capres', 'waktunya', 'buzzerbuzzer', 'bekerja']","['debat', 'capres', 'buzzerbuzzer']",debat capres buzzerbuzzer
